Air_conditioning,Breakfast,Buzzer_wireless_intercom,Cable_TV,Carbon_monoxide_detector,Doorman,Dryer,Elevator_in_building,Essentials,Family_kid_friendly,Fire_extinguisher,First_aid_kit,Free_parking_on_premises,Free_parking_on_street,Gym,Hair_dryer,Hangers,Heating,Hot_tub,Indoor_fireplace,Internet,Iron,Kitchen,Laptop_friendly_workspace,Lock_on_bedroom_door,Paid_parking_off_premises,Pets_allowed,Pool,Safety_card,Self_Check_In,Shampoo,Smoke_detector,Smoking_allowed,Suitable_for_events,TV,Washer,Wheelchair_accessible,Wireless_Internet,apart_id,apart_name,bathrooms,bed_type,bedrooms,beds,cancellation_policy,city,cleaning_fee_native,country,description,extra_price_native,extra_user_info,guests_included,has_agreed_to_legal_terms,host_id,house_rules,in_building,instant_bookable,interaction,is_location_exact,lat,lng,max_nights,min_nights,monthly_price_factor,native_currency,neighborhood,neighborhood_overview,notes,person_capacity,photo_url,picture_count,price_for_extra_person_native,price_native,property_type,require_guest_phone_verification,review_rating_accuracy,review_rating_checkin,review_rating_cleanliness,review_rating_communication,review_rating_location,review_rating_value,reviews_count,room_type,room_type_category,space,square_feet,star_rating,transit,url,weekly_price_factor
True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,1923011,Стильная студия на набережной Волги,1.0,Настоящая кровать,3.0,4.0,flexible,Samara,,,"Самое красивое место Самары, шикарная набережная, вид на Волгу, стильная полностью оборудованная студия с двумя спальнями.",,,1,True,9964481,,False,False,,False,53.209510941958335,50.117703754361315,1125,5,0.535714,RUB,,,,4,,21,0,5978,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/1923011,0.714286
True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,4165494,Уникальный вид на Волгу с высоты,1.0,Настоящая кровать,2.0,2.0,strict,Самара,1000.0,,"Новая квартира: студия, спальня, спальня,гардеробная с дорогим дизайнерским ремонтом в стиле хайтек, минимализм на 21 этаже расположена в престижном Октябрьском районе г. Самара в ЖК Надежда на 5 просеке в 300 метрах от берега Волги.Уникальный панаромный вид на Волгу, Жигулевские горы с высоты птичьего полета, подземный паркинг.

Новая квартира на высоте птичьего полета.

Мебель,тв, 2 кондиционера, холодильник,посуда, постельные принадлежности,полотенца, интернет.

по желанию гостей

Рядом река Волга

Маршрутное такси",,,1,,21619480,"Не курить, соблюдать правила общественного порядка.",False,False,по желанию гостей,False,53.24480880786695,50.18494497617988,1125,1,1.0,RUB,,,,4,,22,1500,7002,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,Новая квартира на высоте птичьего полета.,,,Маршрутное такси,https://www.airbnb.com/rooms/4165494,1.0
False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,17797984,Дом с баней на дровах,1.0,Настоящая кровать,2.0,4.0,flexible,Дубовый Умет,,,"Цена за максимальное количество гостей . Может быть снижена по запросу . Отличный дом , за чертой города . Русская баня , комната отдыха с большими диванами . Гостиная совмещена с кухней ( студия ) есть все для проживания , микроволновка , холодильник и тп . Туалет , душ раздельный . Мангал и прочее прилагается . Беседка . Дрова . Как для мероприятий так и для проживания .",,,1,,115878756,,False,False,,False,52.97619235508768,50.29000242728977,1125,1,0.75,RUB,,,,8,,8,0,6376,Дом,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/17797984,0.85
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,15890812,Дом на воде,1.0,Настоящая кровать,1.0,4.0,flexible,Samara,,,"Мое жилье подходит для этого: пары, соло-путешественники, семьи (с детьми) и большие группы.",,,1,True,60192643,,False,False,,False,53.37437175852807,50.169504616505606,1125,1,,RUB,,,,6,,41,0,7002,Домик на природе,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/15890812,
True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,True,True,11050970,Домик с 2-мя спальнями Alpen Park,1.0,Настоящая кровать,2.0,4.0,flexible,Tolyatti,,,"В самом центре г. Тольятти возле леса находится по-настоящему удивительное место Alpen Park. Комплекс сочетает в себе черты загородной турбазы и комфортабельной городской квартиры. Все дома оснащены кухнями, ванными комнатами,гостиной и спальнями.",,,1,True,57347280,,False,False,,False,53.49969313132699,49.41957130136782,1125,1,,RUB,,,,6,,26,0,5978,Дом,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/11050970,
False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12096029,сдам 1 комн кв,1.0,Настоящая кровать,1.0,1.0,flexible,Tolyatti,,,"Сдам 1 ком. квартиру в Центральном районе, только славянам, без животных. В квартире телевизор, небольшой холодильник, плита, шкаф для одежды. 7000 +свет, вода, Своевременная оплата обязательна!",,,1,True,64849878,,False,True,,True,53.51320850027205,49.44066305942752,1125,1,,RUB,,,,1,,1,0,7002,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/12096029,
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,16092179,Townhouse,1.0,Настоящая кровать,2.0,6.0,flexible,Kanuevka,,,"Townhouse: два дома, с отдельными входами. Размещение: по 6 человек в каждом доме.  Каждый из домов идеально подходит для загородного отдыха с семьей.
Характеристики: одноэтажный дуплекс площадью 85 м2. В каждой части дома — кухня-гостиная и 3 двухместные спальни.
Оснащение: два санузла (туалет, умывальник, душевая кабина), электроплита, СВЧ-печь, мойка, хо",,,1,,8442594,,False,True,,False,53.183475793670254,49.19998995057224,1125,1,,RUB,,,,6,,10,0,5978,Дом,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/16092179,
True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,375360,Изящная Япония - 2 комнатная,1.0,Настоящая кровать,1.0,2.0,moderate,Tolyatti,,,"Wi-Fi бесплатный
Отчетные документы
Кондиционер
Большие кровати минимум 160*200LED телевизоры
бронированная дверь
камин
балкон
Кухонная зона
Холодильник
Микроволновая печь
Плита
Посуда
Стиральная машина
Услуги трансфера

Вы любите Японию? Ее сады, ее культуру, ее изысканность и неповторимость? Тогда наша двухкомнатная квартира мини отеля в японском стиле для Вас!Уникальные дизайнерские решения сочетаются с аурой настоящей Японии. Вы будете поражены и приятно удивлены сочетанием красок, их гармонией, а также теми удобствами и наполнением, что воплощены в этом месте.Квартира находится в центре Тольятти, близко от завода АвтоВАЗ.				Квартира оснащёна бесплатным Wi-Fi, имеет уникальный авторский интерьер и передаёт атмосферу домашнего уюта и комфорта.Общая площадь квартиры 60 кв. метров, ванная комната тоже просторная: 12 кв. метров.В квартире имеется двухместная гидромассажная ванна, пол с подогревом, фен.Имеется собственный балкон. Квартира с кондиционером, TV-плазма с плоским экраном, кабельными каналом и DVD- плеером, стиральной машиной и гладильными принадлежностями.Абсолютно везде имеются полностью оборудованные кухни, где гости могут готовить для себя самостоятельно.Или гость может заранее заказать завтрак или ужин с доставкой в номер ( услуга платная ).Оказываем услугу трансфера.Каждому гостю при заезде выдаётся сотовый телефон с sim-картой, позволяющей иметь бесплатные телефонные переговоры с англоговорящим хозяином, который решает любые вопросы гостя в любое время суток:*** вызвать такси*** сделать шоппинг*** обменять деньги*** экскурсии для ознакомления с городом и российской жизнью*** положить деньги на сотовый телефон или отправка денег*** решение проблемных ситуаций*** гость может заказать услугу ежедневного ( в рабочие дни ) сопровождения на автомобиле  до рабочего места и обратно в квартиру ( услуга платная )",,,1,,1888446,Не сдается для проведения шумных вечеринок.,False,False,,True,53.52522426696159,49.271648600262246,1125,1,0.85,RUB,,,,2,,16,0,6604,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,"Do you like Japan? Its gardens, its culture, its sophistication and originality? Then our one bedroom apartment hotel in a mini Japanese style for you!
Unique designs combined with the aura of this in Japan. You will be amazed and pleasantly surprised by the combination of colors and their harmony,
as well as by filling facilities and that are embodied in this place.

The apartment is located in the center of Togliatti, close to AvtoVAZ plant.
The apartment is equipped with free Wi-Fi, has a unique architectural interior and the atmosphere of home comfort and convenience.
The total area of 32 to 60 square meters. meters, spacious bathrooms, too, from 7 to 12 square meters. meters.
The apartment has a double whirlpool tub, heated floor, hair dryer.
Has its own balcony.
The apartment is air conditioned, TV-plasma flat-screen TV, cable channels and DVD-player, washing machine and ironing facilities.
Absolutely everywhere there is a fully equipped kitchen where guests can cook for themselves.
Or guests can pre-order breakfast and dinner with room service (paid service).
We provide transfer service.
Each guest is issued on arrival with a cell phone sim-card, which allows a free phone conversations with English-speaking owner who decides to any questions the guest at any time:
Call a taxi ***
To make shopping ***
Exchange money ***
*** Excursions to enjoy the city life and the Russian
*** To put money on a cell phone or sending money
Problem solving ***
*** Guest can order a daily (weekdays) accompany the vehicle to the workplace and back into the apartment (paid service)",,,,https://www.airbnb.com/rooms/375360,0.91
True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,False,False,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,True,False,True,17676893,Villa Mari,1.0,Настоящая кровать,2.0,3.0,flexible,Tольятти /Подстёпки,,,"Рядом с моим жильем река Волга . Вам понравится, ведь в моем жилье есть уют, сад и расположение рядом с пляжем 350 метров. Две спальни,гостиная с уютным диваном.Кухня полостью оснащена посудой и всем необходимым для приготовления еды.Для детей есть детский игровой уголок,где они смогут весело провести время,так же Вы можете воспользоваться услугами няни .Для вашего отдыха в саду имеются лежаки ,зона барбекю, велосипед для прекрасных прогулок.

Мой дом отдыха расположен всего в нескольких минутах езды от города Тольятти, но в тихом и престижном дачном массиве Приморское,на самом берегу реки Волга рядом с песчаным пляжем.Вы можете наслаждаться пышным садом, содержащий яблочные и грушевые деревья, клубнику ,малину и множество растений.Шезлонги и зонтик для гостей.Дачный массив имеет элегантный прием с охраной. 
Недалеко вы также найдете мини-маркет и супермаркет. Кухня полностью оборудована всем необходимым для Вашего отдыха (индукционная плита, холодильник,  и стиральная машина). 
Пляжи находятся в течении нескольких минут.
Наша известная пешеходная тропа вдоль берега Волги протяженностью 5 км. позволит Вам провести незабываемые прогулки. 
Для любителей  велосипедов есть широкий выбор маршрутов  .

Дом целиком ,сауна , терраса,сад.

Вы сможете связаться со мной по телефону +(PHONE NUMBER HIDDEN),для решения возникших вопросов.

Райский уголок, где можно отдохнуть в тишине с непревзойденными видами на Жигулевское море. Престижный дачный массив, где в советские годы построили свои дачи заслуженные архитекторы ,строители и другие почетные  граждане города Тольятти и их красивые, пышные сады и парки  сегодня.Рядом находятся многочисленные рестораны,Компанейский"" FRAU GRETTA"", ""Кокобар"" в том числе знаменитый"" Швейк"",""Удачное место"" которые я настоятельно рекомендую.
Рядом находится Конный Клуб верховой езды ""Белая лошадь""
.

Существует местный автобус,в летний сезон (май-сентябрь),который связывает район с центром города.Остановка общественного транспорта находится в 10 минутах ходьбы.Добраться до  города не составит труда ,если Вы на машине или такси. 
Имеется парковка .

Территория охраняется ,имеет пропускной режим.
Постельное белье и полотенца включены в стоимость.",,,1,True,41334819,- не для вечеринок и шумных меропиятий,False,False,"Вы сможете связаться со мной по телефону +(PHONE NUMBER HIDDEN),для решения возникших вопросов.",True,53.50467681443949,49.12962679290986,1125,2,0.3,RUB,,,"Территория охраняется ,имеет пропускной режим.
Постельное белье и полотенца включены в стоимость.",6,,15,0,7002,Дом,False,,,,,,,0,Дом/квартира целиком,entire_home,"Мой дом отдыха расположен всего в нескольких минутах езды от города Тольятти, но в тихом и престижном дачном массиве Приморское,на самом берегу реки Волга рядом с песчаным пляжем.Вы можете наслаждаться пышным садом, содержащий яблочные и грушевые деревья, клубнику ,малину и множество растений.Шезлонги и зонтик для гостей.Дачный массив имеет элегантный прием с охраной. 
Недалеко вы также найдете мини-маркет и супермаркет. Кухня полностью оборудована всем необходимым для Вашего отдыха (индукционная плита, холодильник,  и стиральная машина). 
Пляжи находятся в течении нескольких минут.
Наша известная пешеходная тропа вдоль берега Волги протяженностью 5 км. позволит Вам провести незабываемые прогулки. 
Для любителей  велосипедов есть широкий выбор маршрутов  .",,,"Существует местный автобус,в летний сезон (май-сентябрь),который связывает район с центром города.Остановка общественного транспорта находится в 10 минутах ходьбы.Добраться до  города не составит труда ,если Вы на машине или такси. 
Имеется парковка .",https://www.airbnb.com/rooms/17676893,0.79
True,False,False,True,True,False,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,True,True,False,False,True,12612350,Уютный коттедж Норвежский,1.0,Настоящая кровать,3.0,5.0,moderate,Podstepki,,,"НОРВЕЖСКИЙ ДОМ
Одноэтажный срубовой коттедж с двумя отдельными спальными комнатами, полностью оборудованной кухней, санузлом с душевой кабиной и выходом на террасу с мангалом.
В подарок к проживанию 2.5 часа сауны!!!",,,1,True,68464027,,False,False,,False,53.50747138897993,49.15787090722926,1125,1,,RUB,,,,8,,7,500,5978,Дом,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/12612350,
True,False,False,True,True,False,True,False,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,1143693,"Парящий над рекой дом, среди дубов.",1.0,Настоящая кровать,3.0,4.0,moderate,Samara,,,"Лучший загородный дом 2016 года в России. Победитель премии АРХИWOOD-2016 в категории загородный дом (народное голосование). 

Уютный коттедж для тихого отдыха на природе. Для семейного отдыха, гурманов и фрилансеров. Для тех, кто ценит уют и качество. В доме есть все: 140 каналов цифрового ТВ, 42"" LED ТВ, WiFi, стиральная машина с сушкой, душ, ванна, гриль weber.
Мы выбрали красивый дубовый лес на берегу реки рядом с городом, чтобы было удобно ехать и аккуратно добавили современные коттеджи.

Лучший загородный дом 2016 года в России. Победитель премии АРХИWOOD-2016 в категории загородный дом. 

Дом парит над рекой и расположен среди дубов. Для семейного отдыха, гурманов и фрилансеров. Для тех, кто ценит уют и отдых на природе. Окружен тремя террасами. 

Мой дом это современный коттедж в скандинавском стиле, с тремя большими террасами. Дома, конечно, есть горячая и холодная вода, отопление, теплый пол, санузел с душевой кабиной и ванной, кондиционер, хороший гриль. 

Дома уже есть все, что нужно для качественного отдыха, работы. 42"" Телевизор, кабельное ТВ, быстрый Wi-Fi, стиральная машина с сушкой, посуда. 

Для гурманов прямо на террасе стоит гриль Weber, так что крутейшие стейки, курица на ростере или пицца для вас станет приятным досугом. Все аксессуары для гриля прилагаются.

Дом комфортно вмещает 4-6 человек. В доме две спальни с двуспальными кроватями и гостинная с раскладным двуместным диваном. А так же детская, оформленная в морской тематике. 

Для гостей доступна аренда велосипедов и лодок.

Дом расположен в маленьком закрытом от посторонних поселке.
Тут даже есть свой остров и пешеходный мост на него (60 метров!), вся инфраструктура для отдыха и комфортной жизни. 
Дома есть шикарный гриль Weber, а вся территория поселка доступна для прогулок. 
Мы ценим тишину и покой, и того же ждем от наших гостей. Мы ценим семейные и дружеские посиделки.

20-30 минут, на экскурсию по поселку и демонстрацию дома.

Прогулки по лесу и берегу Волги, вело прогулки, катание на квадроцикле. Рядом находится Царев курган, храмы, яхт клуб, горнолыжный склон, бассейн, спортзал.

В послке есть две больших парковки. 
Из аэропорта до нас довезет любое такси, не дорого и всего за 15 минут. До города 20км. Ближайшая остановка общественного транспорта в 4х км.

Концепция нашего поселка это отдых для жителей и гостей. Мы ценим уважение друг к другу, поэтому не сдаем дом для корпоративов и вечеринок. И просим не шуметь после 22 часов.",,,4,True,2724237,"Мой дом это отличное место для отдыха на природе с комфортом виллы. Он парит над рекой среди дубов и сосен. А расположен на просторной лесной территории. Дом не очень подходит для вечеринок, праздников или корпоративов. Около дома есть парковка - ставить автомили стоит там.",False,False,"20-30 минут, на экскурсию по поселку и демонстрацию дома.",True,53.430961037793836,50.09706265428901,9999,1,0.6,RUB,,,"Концепция нашего поселка это отдых для жителей и гостей. Мы ценим уважение друг к другу, поэтому не сдаем дом для корпоративов и вечеринок. И просим не шуметь после 22 часов. ",6,,54,0,5124,Домик на природе,False,10.0,10.0,10.0,10.0,10.0,10.0,5,Дом/квартира целиком,entire_home,"Лучший загородный дом 2016 года в России. Победитель премии АРХИWOOD-2016 в категории загородный дом. 

Дом парит над рекой и расположен среди дубов. Для семейного отдыха, гурманов и фрилансеров. Для тех, кто ценит уют и отдых на природе. Окружен тремя террасами. 

Мой дом это современный коттедж в скандинавском стиле, с тремя большими террасами. Дома, конечно, есть горячая и холодная вода, отопление, теплый пол, санузел с душевой кабиной и ванной, кондиционер, хороший гриль. 

Дома уже есть все, что нужно для качественного отдыха, работы. 42"" Телевизор, кабельное ТВ, быстрый Wi-Fi, стиральная машина с сушкой, посуда. 

Для гурманов прямо на террасе стоит гриль Weber, так что крутейшие стейки, курица на ростере или пицца для вас станет приятным досугом. Все аксессуары для гриля прилагаются.

Дом комфортно вмещает 4-6 человек. В доме две спальни с двуспальными кроватями и гостинная с раскладным двуместным диваном. А так же детская, оформленная в морской тематике. 

Для гостей доступна аренда велосипедов и лодок.",,5.0,"В послке есть две больших парковки. 
Из аэропорта до нас довезет любое такси, не дорого и всего за 15 минут. До города 20км. Ближайшая остановка общественного транспорта в 4х км.",https://www.airbnb.com/rooms/1143693,0.75
False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,11704968,Однокомнатная квартира номер люкс,1.0,Настоящая кровать,1.0,3.0,strict,Самара,,,"Однокомнатная квартира с кухней, новый дом, свежий ремонт, все для комфортного проживания. Номер люкс

Завод им. Тарасова, глазная клиника Ерошевского, Дорожная больница. Удобно добираться до горнолыжных трасс, выставочного центра Экспо-Волга, больницы им. Калинина. 
Новый дом, свежий ремонт, все необходимое для комфортного проживания. Номер люкс.

Рядом р. Волга, пляж в 10-15 минутах ходьбы.
Завод им. Тарасова, глазная клиника Ерошевского, Дорожная больница. Удобно добираться до горнолыжных трасс, выставочного центра Экспо-Волга, больницы им. Калинина. 
Новый дом, свежий ремонт, все необходимое для комфортного проживания.

5-я Просека, ул. Солнечная.",,,2,True,62219688,В квартирах не курим. Залог,False,True,,True,53.2433256717475,50.187517948052005,1125,1,0.7,RUB,,,,3,,8,300,7002,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,1,Дом/квартира целиком,entire_home,"Завод им. Тарасова, глазная клиника Ерошевского, Дорожная больница. Удобно добираться до горнолыжных трасс, выставочного центра Экспо-Волга, больницы им. Калинина. 
Новый дом, свежий ремонт, все необходимое для комфортного проживания. Номер люкс.",,,"5-я Просека, ул. Солнечная.",https://www.airbnb.com/rooms/11704968,0.85
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17768957,Дом в историческом центре Самары.,2.0,Настоящая кровать,4.0,6.0,moderate,Samara,1500.0,,"Тихое место в центре. Со всеми удобствами, круглосуточный сервис.",,,1,True,121296185,После 21:00 не шуметь во дворе.,False,False,,False,53.18304201097106,50.09030246724336,1125,1,0.85,RUB,,,,10,,9,500,7743,Дом,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/17768957,0.9
True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,17034789,ДОМ В ИСТОРИЧЕСКОМ ЦЕНТРЕ САМАРЫ,2.0,Настоящая кровать,4.0,5.0,moderate,Samara,,,"ТИХОЕ МЕСТО В ЦЕНТРЕ ГОРОДА СО ВСЕМИ УДОБСТВАМИ

ПАМЯТНИКИ АРХИТЕКТУРЫ 18-19 ВЕКА, ПЕШЕХОДНАЯ ЗОНА, НА БЕРЕЖНАЯ РЕКИ ВОЛГИ, МУЗЕИ,КИНОТЕАТРЫ,РЕСТОРАНЫ, НОЧНЫЕ КЛУБЫ.

КРУГЛОСУТОЧНЫЙ СЕРВИС..

ИНОГОРОДНИМ  И ГОСТЯМ САМАРЫ-100% ПОМОЩЬ ПО ВСЕМ ВОПРОСАМ.

САМАРСКИЙ РАЙОН ИСТОРИЧЕСКИЙ ЦЕНТР САМАРЫ .

ОСТАНОВКА ОБЩЕСТВЕННОГО ТРАНСПОРТА ,5 МИНУТ ПЕШКОМ. ПАРКОВКА И ГАРАЖ РЯДОМ.

САУНА, МАНГАЛ. КАМИН,КАБЕЛЬНОЕ ТВ+"" WI-FI"".
.",,,1,True,114302990,,False,False,ИНОГОРОДНИМ  И ГОСТЯМ САМАРЫ-100% ПОМОЩЬ ПО ВСЕМ ВОПРОСАМ.,False,53.18562123995521,50.09504147656014,1001,1,0.7,RUB,,,"САУНА, МАНГАЛ. КАМИН,КАБЕЛЬНОЕ ТВ+"" WI-FI"".
.",10,,21,0,525921,Дом,False,,,,,,,0,Дом/квартира целиком,entire_home,"ПАМЯТНИКИ АРХИТЕКТУРЫ 18-19 ВЕКА, ПЕШЕХОДНАЯ ЗОНА, НА БЕРЕЖНАЯ РЕКИ ВОЛГИ, МУЗЕИ,КИНОТЕАТРЫ,РЕСТОРАНЫ, НОЧНЫЕ КЛУБЫ.",,,"ОСТАНОВКА ОБЩЕСТВЕННОГО ТРАНСПОРТА ,5 МИНУТ ПЕШКОМ. ПАРКОВКА И ГАРАЖ РЯДОМ.",https://www.airbnb.com/rooms/17034789,0.85
True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,4165494,Уникальный вид на Волгу с высоты,1.0,Настоящая кровать,2.0,2.0,strict,Самара,1000.0,,"Новая квартира: студия, спальня, спальня,гардеробная с дорогим дизайнерским ремонтом в стиле хайтек, минимализм на 21 этаже расположена в престижном Октябрьском районе г. Самара в ЖК Надежда на 5 просеке в 300 метрах от берега Волги.Уникальный панаромный вид на Волгу, Жигулевские горы с высоты птичьего полета, подземный паркинг.

Новая квартира на высоте птичьего полета.

Мебель,тв, 2 кондиционера, холодильник,посуда, постельные принадлежности,полотенца, интернет.

по желанию гостей

Рядом река Волга

Маршрутное такси",,,1,,21619480,"Не курить, соблюдать правила общественного порядка.",False,False,по желанию гостей,False,53.24480880786695,50.18494497617988,1125,1,1.0,RUB,,,,4,,22,1500,7002,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,Новая квартира на высоте птичьего полета.,,,Маршрутное такси,https://www.airbnb.com/rooms/4165494,1.0
True,True,False,False,False,False,True,False,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,True,17885870,7-ми комнатный котедж в элитном поселке,2.0,Настоящая кровать,5.0,8.0,flexible,,2000.0,,"В строительстве дома использованы njkmrj натуральные  качественные дорогие и ЭКО материалы.
Русская баня из  липы, в бане.
Теплая беседка в любое время года с натуральной дровяной печью-камином.",,,4,True,122474934,,False,False,,False,53.43005132643107,50.085023869249916,100,2,0.8,RUB,,,,14,,15,3000,7970,Дом,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/17885870,0.9
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,15890812,Дом на воде,1.0,Настоящая кровать,1.0,4.0,flexible,Samara,,,"Мое жилье подходит для этого: пары, соло-путешественники, семьи (с детьми) и большие группы.",,,1,True,60192643,,False,False,,False,53.37437175852807,50.169504616505606,1125,1,,RUB,,,,6,,41,0,7002,Домик на природе,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/15890812,
False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,15277297,Авиатор,2.0,Настоящая кровать,5.0,8.0,flexible,Volzhskiy Utes,,,"Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники, семьи (с детьми) и большие группы.",,,1,True,93601759,,False,True,,False,53.435609269888246,50.10244911544351,31,1,0.51,RUB,,,,16,,10,0,8027,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/15277297,
False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12096029,сдам 1 комн кв,1.0,Настоящая кровать,1.0,1.0,flexible,Tolyatti,,,"Сдам 1 ком. квартиру в Центральном районе, только славянам, без животных. В квартире телевизор, небольшой холодильник, плита, шкаф для одежды. 7000 +свет, вода, Своевременная оплата обязательна!",,,1,True,64849878,,False,True,,True,53.51320850027205,49.44066305942752,1125,1,,RUB,,,,1,,1,0,7002,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/12096029,
True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,11049385,Домик с 3-мя спальнями Alpen Park,1.0,Настоящая кровать,3.0,4.0,flexible,Tolyatti,,,"В самом центре г. Тольятти возле леса находится по-настоящему удивительное место Alpen Park. Комплекс сочетает в себе черты загородной турбазы и комфортабельной городской квартиры. Все дома оснащены кухнями, ванными комнатами,гостиной и спальнями.

Наш туристический комплекс находится в самом центре города, рядом с лесом и развлекательным комплексом ""Аква Лэнд""

Гости могут воспользоваться мангалом, который находится рядом с домом.

По всем возникшим вопросам , гости могут обратиться к Администратору, по телефону, находящимся в гостиной каждого дома.

Парк, рестораны, развлекательные и спортивные учреждения находятся в шаговой доступности.

До нашего туристического комплекса Вы сможете добраться без затруднений. Как на общественном транспорте, так и на такси. На территории Альпийского парка есть своя охраняемая парковка.

В летний период гости Альпийского Парка могут совершенно бесплатно провести время в нашем аквапарке.",,,1,True,57347280,В домах запрещено курить. На всей территории Альпийского парка и в помещениях запрещается использование взрывчатых и пиротехнических изделий.,False,False,"По всем возникшим вопросам , гости могут обратиться к Администратору, по телефону, находящимся в гостиной каждого дома.",True,53.498323274894695,49.42007942884867,1125,1,,RUB,,,В летний период гости Альпийского Парка могут совершенно бесплатно провести время в нашем аквапарке.,6,,38,0,8027,Шале,False,,,,,,,0,Дом/квартира целиком,entire_home,"Наш туристический комплекс находится в самом центре города, рядом с лесом и развлекательным комплексом ""Аква Лэнд""",,,"До нашего туристического комплекса Вы сможете добраться без затруднений. Как на общественном транспорте, так и на такси. На территории Альпийского парка есть своя охраняемая парковка.",https://www.airbnb.com/rooms/11049385,
